time_s,speed_kmph,accn_mps2,dist_km,Fr,Far,Fac,Fb,Ft,mtr_trq_Nm,mtr_rpm,m_pwr_kW,e_pwr_kW,m_energy_Wh,e_energy_Wh,m_Wh/km,e_Wh/km,pack_voltage_V,pack_current_A,delta_voltage_V_ir,pack_voltage_V_w_ir,pack_current_A_w_ir
1195,0.0,0.0,11.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,396.13,573.06,36.02,52.1,52,0.0,0.0,52.0,0.0
1196,0.0,0.04,11.0,55.25,0.0,11.88,0.0,67.12,4.52,0.0,0.0,0.0,396.13,573.06,36.02,52.1,52,0.0,0.0,52.0,0.0
1197,0.3,0.33,11.0,55.25,0.0,95.0,0.0,150.25,10.21,14.64,0.01,0.02,396.14,573.06,36.02,52.1,52,0.3,0.0,52.0,0.3
1198,2.4,0.74,11.0,55.25,0.14,209.79,0.0,265.18,18.09,117.15,0.18,0.23,396.16,573.09,36.02,52.1,52,4.39,0.04,51.96,4.39
1199,5.6,1.12,11.0,55.25,0.78,320.62,0.0,376.65,25.72,273.36,0.59,0.77,396.27,573.23,36.02,52.11,52,14.89,0.15,51.85,14.93
1200,10.5,1.42,11.0,55.25,2.74,403.75,0.0,461.74,31.55,512.55,1.35,1.85,396.54,573.6,36.04,52.13,52,35.61,0.36,51.64,35.86
1201,15.8,1.22,11.01,55.25,6.2,348.33,0.0,409.78,27.98,771.26,1.8,2.38,396.97,574.18,36.07,52.17,52,45.69,0.46,51.54,46.1
1202,19.3,0.69,11.01,55.25,9.25,197.92,0.0,262.42,17.88,942.11,1.41,1.82,397.42,574.77,36.09,52.2,52,34.91,0.35,51.65,35.15
1203,20.8,0.22,11.02,55.25,10.74,63.33,0.0,129.33,8.77,1015.33,0.75,0.95,397.72,575.15,36.1,52.21,52,18.33,0.18,51.82,18.4
1204,20.9,-0.07,11.02,55.25,10.85,-19.79,0.0,46.3,3.08,1020.21,0.27,0.34,397.86,575.33,36.1,52.2,52,6.59,0.07,51.93,6.6
1205,20.3,-0.04,11.03,55.25,10.23,-11.87,0.0,53.61,3.58,990.93,0.3,0.39,397.94,575.43,36.08,52.18,52,7.5,0.08,51.92,7.51
1206,20.6,0.11,11.03,55.25,10.54,31.67,0.0,97.45,6.58,1005.57,0.56,0.71,398.06,575.58,36.08,52.17,52,13.68,0.14,51.86,13.72
1207,21.1,0.07,11.04,55.25,11.05,19.79,0.0,86.1,5.8,1029.98,0.5,0.64,398.21,575.77,36.07,52.16,52,12.38,0.12,51.88,12.41
1208,21.1,0.19,11.05,55.25,11.05,55.42,0.0,121.72,8.24,1029.98,0.71,0.91,398.37,575.99,36.07,52.15,52,17.5,0.18,51.82,17.56
1209,22.5,0.53,11.05,55.25,12.57,150.42,0.0,218.24,14.85,1098.32,1.36,1.68,398.66,576.35,36.07,52.15,52,32.38,0.32,51.68,32.59
1210,24.9,0.68,11.06,55.25,15.39,193.96,0.0,264.6,18.02,1215.47,1.83,2.25,399.11,576.9,36.09,52.17,52,43.21,0.43,51.57,43.57
