time_s,speed_kmph,accn_mps2,dist_km,Fr,Far,Fac,Fb,Ft,mtr_trq_Nm,mtr_rpm,m_pwr_kW,e_pwr_kW,m_energy_Wh,e_energy_Wh,m_Wh/km,e_Wh/km,pack_voltage_V,pack_current_A,delta_voltage_V_ir,pack_voltage_V_w_ir,pack_current_A_w_ir
0,0.0,0.0,0.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
1,0.0,0.0,0.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
2,0.0,0.0,0.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
3,0.0,0.0,0.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
4,0.0,0.0,0.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
5,0.0,0.0,0.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
6,0.0,0.0,0.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
7,0.0,0.0,0.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
8,0.0,0.0,0.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
9,0.0,0.0,0.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
10,0.0,0.0,0.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
11,0.0,0.0,0.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
12,0.0,0.0,0.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
13,0.0,0.0,0.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
14,0.0,0.0,0.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
15,0.0,0.0,0.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
16,0.0,0.0,0.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
17,0.0,0.0,0.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
18,0.0,0.0,0.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
19,0.0,0.0,0.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
20,0.0,0.0,0.0,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
21,0.0,0.14,0.0,55.25,0.0,39.58,0.0,94.83,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,52.0,0.0
22,1.0,0.36,0.0,55.25,0.02,102.92,0.0,158.19,10.76,48.81,0.04,0.12,0.01,0.02,43.94,117.3,52,2.26,0.02,51.98,2.26
23,2.6,0.53,0.0,55.25,0.17,150.42,0.0,205.83,14.02,126.92,0.15,0.4,0.03,0.09,51.42,137.26,52,7.63,0.08,51.92,7.64
24,4.8,0.64,0.0,55.25,0.57,182.08,0.0,237.91,16.22,234.31,0.32,1.01,0.1,0.28,58.53,169.89,52,19.43,0.19,51.81,19.5
25,7.2,0.67,0.0,55.25,1.29,190.0,0.0,246.54,16.81,351.46,0.49,0.85,0.21,0.54,63.03,162.46,52,16.34,0.16,51.84,16.4
26,9.6,0.67,0.01,55.25,2.29,190.0,0.0,247.54,16.87,468.62,0.66,1.14,0.37,0.82,65.34,144.28,52,21.88,0.22,51.78,21.97
27,12.0,0.65,0.01,55.25,3.58,186.04,0.0,244.87,16.69,585.77,0.82,1.19,0.58,1.14,66.38,131.6,52,22.83,0.23,51.77,22.93
28,14.3,0.64,0.01,55.25,5.08,182.08,0.0,242.41,16.52,698.04,0.96,1.4,0.82,1.5,66.76,121.76,52,26.94,0.27,51.73,27.08
29,16.6,0.64,0.02,55.25,6.84,182.08,0.0,244.18,16.64,810.31,1.13,1.64,1.11,1.92,66.97,115.71,52,31.5,0.31,51.69,31.69
30,18.9,0.64,0.02,55.25,8.87,182.08,0.0,246.2,16.77,922.59,1.29,1.88,1.45,2.41,67.24,111.91,52,36.16,0.36,51.64,36.41
31,21.2,0.64,0.03,55.25,11.16,182.08,0.0,248.49,16.93,1034.86,1.46,1.99,1.83,2.95,67.54,108.77,52,38.35,0.38,51.62,38.64
32,23.5,0.61,0.03,55.25,13.71,174.17,0.0,243.13,16.56,1147.13,1.59,2.16,2.25,3.53,67.67,105.83,52,41.59,0.42,51.58,41.93
33,25.6,0.5,0.04,55.25,16.27,142.5,0.0,214.02,14.56,1249.64,1.52,2.07,2.69,4.11,66.93,102.5,52,39.84,0.4,51.6,40.15
34,27.1,0.33,0.05,55.25,18.24,95.0,0.0,168.49,11.44,1322.86,1.27,1.73,3.07,4.64,64.78,97.81,52,33.2,0.33,51.67,33.41
35,28.0,0.22,0.06,55.25,19.47,63.33,0.0,138.05,9.35,1366.79,1.07,1.51,3.4,5.09,61.68,92.37,52,28.97,0.29,51.71,29.13
36,28.7,0.17,0.06,55.25,20.45,47.5,0.0,123.2,8.33,1400.96,0.98,1.38,3.69,5.49,58.51,87.18,52,26.5,0.26,51.74,26.63
37,29.2,0.15,0.07,55.25,21.17,43.54,0.0,119.96,8.11,1425.37,0.97,1.37,3.96,5.87,55.7,82.68,52,26.25,0.26,51.74,26.38
38,29.8,0.15,0.08,55.25,22.05,43.54,0.0,120.84,8.17,1454.66,1.0,1.4,4.23,6.26,53.4,78.98,52,26.99,0.27,51.73,27.13
39,30.3,-0.03,0.09,55.25,22.8,-7.92,0.0,70.13,4.69,1479.07,0.59,0.93,4.45,6.58,50.83,75.15,52,17.84,0.18,51.82,17.9
40,29.6,-0.22,0.1,55.25,21.76,-63.33,0.0,13.67,0.83,1444.9,0.11,0.29,4.55,6.75,47.44,70.39,52,5.55,0.06,51.94,5.56
41,28.7,-0.24,0.1,55.25,20.45,-67.29,0.0,8.41,0.47,1400.96,0.07,0.17,4.57,6.81,43.99,65.52,52,3.31,0.03,51.97,3.31
42,27.9,-0.17,0.11,55.25,19.33,-47.5,0.0,27.08,1.75,1361.91,0.21,0.54,4.61,6.91,41.24,61.8,52,10.36,0.1,51.9,10.38
43,27.5,-0.08,0.12,55.25,18.78,-23.75,0.0,50.28,3.34,1342.39,0.38,0.6,4.7,7.07,39.28,59.15,52,11.61,0.12,51.88,11.63
44,27.3,-0.03,0.13,55.25,18.51,-7.92,0.0,65.84,4.41,1332.62,0.5,0.78,4.82,7.26,37.89,57.13,52,15.09,0.15,51.85,15.13
45,27.3,0.01,0.13,55.25,18.51,3.96,0.0,77.71,5.22,1332.62,0.59,0.93,4.97,7.5,36.88,55.67,52,17.81,0.18,51.82,17.87
46,27.4,0.03,0.14,55.25,18.64,7.92,0.0,81.81,5.5,1337.51,0.62,0.98,5.14,7.77,36.09,54.56,52,18.82,0.19,51.81,18.89
47,27.5,0.03,0.15,55.25,18.78,7.92,0.0,81.94,5.51,1342.39,0.63,0.98,5.31,8.04,35.41,53.6,52,18.92,0.19,51.81,18.99
48,27.6,0.01,0.16,55.25,18.91,3.96,0.0,78.12,5.25,1347.27,0.6,0.94,5.48,8.31,34.77,52.7,52,18.1,0.18,51.82,18.17
49,27.6,0.01,0.17,55.25,18.91,3.96,0.0,78.12,5.25,1347.27,0.6,0.94,5.65,8.57,34.17,51.84,52,18.1,0.18,51.82,18.17
50,27.7,0.03,0.17,55.25,19.05,7.92,0.0,82.22,5.53,1352.15,0.63,0.99,5.82,8.84,33.64,51.09,52,19.12,0.19,51.81,19.19
51,27.8,0.06,0.18,55.25,19.19,15.83,0.0,90.27,6.08,1357.03,0.7,0.98,6.0,9.11,33.23,50.42,52,18.81,0.19,51.81,18.87
52,28.1,0.11,0.19,55.25,19.61,31.67,0.0,106.52,7.19,1371.68,0.83,1.17,6.22,9.41,32.98,49.93,52,22.43,0.22,51.78,22.53
53,28.6,0.11,0.2,55.25,20.31,31.67,0.0,107.23,7.24,1396.08,0.85,1.2,6.45,9.74,32.85,49.6,52,22.98,0.23,51.77,23.08
54,28.9,0.08,0.2,55.25,20.74,23.75,0.0,99.74,6.72,1410.73,0.8,1.12,6.68,10.06,32.69,49.23,52,21.6,0.22,51.78,21.69
55,29.2,0.07,0.21,55.25,21.17,19.79,0.0,96.21,6.48,1425.37,0.78,1.09,6.9,10.37,32.48,48.81,52,21.05,0.21,51.79,21.14
56,29.4,0.07,0.22,55.25,21.46,19.79,0.0,96.5,6.5,1435.13,0.79,1.11,7.12,10.67,32.27,48.4,52,21.26,0.21,51.79,21.35
57,29.7,0.1,0.23,55.25,21.9,27.71,0.0,104.86,7.07,1449.78,0.87,1.21,7.35,10.99,32.12,48.07,52,23.34,0.23,51.77,23.44
58,30.1,0.11,0.24,55.25,22.5,31.67,0.0,109.41,7.38,1469.3,0.91,1.28,7.59,11.34,32.04,47.85,52,24.68,0.25,51.75,24.8
59,30.5,0.08,0.25,55.25,23.1,23.75,0.0,102.1,6.88,1488.83,0.86,1.2,7.84,11.69,31.94,47.61,52,23.14,0.23,51.77,23.25
60,30.7,-0.11,0.25,55.25,23.4,-31.67,0.0,46.99,3.11,1498.59,0.4,0.63,8.02,11.94,31.57,47.03,52,12.2,0.12,51.88,12.23
61,29.7,-0.53,0.26,55.25,21.9,-150.42,0.0,-73.26,-5.13,1449.78,-0.6,,7.99,11.94,30.45,45.52,52,,,,
62,26.9,-0.93,0.27,55.25,17.97,-265.21,0.0,-191.99,-13.25,1313.1,-1.43,,7.7,11.94,28.52,44.2,52,,,,
63,23.0,-1.14,0.28,55.25,13.14,-324.58,0.0,-256.2,-17.64,1122.72,-1.64,,7.28,11.94,26.26,43.09,52,,,,
64,18.7,-1.22,0.28,55.25,8.68,-348.33,0.0,-284.4,-19.57,912.82,-1.48,,6.85,11.94,24.2,42.21,52,,,,
65,14.2,-1.29,0.29,55.25,5.01,-368.12,0.0,-307.87,-21.17,693.16,-1.21,,6.47,11.94,22.51,41.54,52,,,,
66,9.4,-1.29,0.29,55.25,2.19,-368.12,0.0,-310.68,-21.36,458.85,-0.81,,6.19,11.94,21.29,41.07,52,,,,
67,4.9,-1.03,0.29,55.25,0.6,-292.92,0.0,-237.07,-16.32,239.19,-0.32,,6.03,11.94,20.61,40.79,52,,,,
68,2.0,-0.68,0.29,55.25,0.1,-193.96,0.0,-138.61,-9.57,97.63,-0.08,,5.98,11.94,20.35,40.66,52,,,,
69,0.0,-0.28,0.29,55.25,0.0,-79.17,0.0,-23.92,-1.72,0.0,-0.0,,5.97,11.94,20.3,40.62,52,,,,
70,0.0,0.0,0.29,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,5.97,11.94,20.3,40.62,52,0.0,0.0,52.0,0.0
71,0.0,0.0,0.29,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,5.97,11.94,20.3,40.62,52,0.0,0.0,52.0,0.0
72,0.0,0.0,0.29,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,5.97,11.94,20.3,40.62,52,0.0,0.0,52.0,0.0
73,0.0,0.24,0.29,55.25,0.0,67.29,0.0,122.54,8.32,0.0,0.0,0.0,5.97,11.94,20.3,40.62,52,0.0,0.0,52.0,0.0
74,1.7,0.81,0.29,55.25,0.07,229.58,0.0,284.91,19.44,82.98,0.13,0.43,5.98,12.0,20.34,40.79,52,8.24,0.08,51.92,8.25
75,5.8,1.4,0.3,55.25,0.84,399.79,0.0,455.88,31.15,283.12,0.73,1.55,6.11,12.28,20.68,41.58,52,29.86,0.3,51.7,30.04
76,11.8,1.74,0.3,55.25,3.46,494.79,0.0,553.5,37.83,576.01,1.81,3.06,6.46,12.92,21.7,43.39,52,58.77,0.59,51.41,59.44
77,18.3,1.76,0.3,55.25,8.32,502.71,0.0,566.27,38.7,893.3,2.88,4.85,7.11,14.01,23.56,46.42,52,93.25,0.93,51.07,94.95
78,24.5,1.54,0.31,55.25,14.9,439.37,0.0,509.53,34.8,1195.95,3.47,5.12,7.99,15.4,25.97,50.03,52,98.51,0.99,51.01,100.41
79,29.4,1.11,0.32,55.25,21.46,316.67,0.0,393.38,26.84,1435.13,3.21,4.53,8.92,16.74,28.29,53.09,52,87.18,0.87,51.13,88.66
80,32.5,0.67,0.32,55.25,26.23,190.0,0.0,271.48,18.48,1586.46,2.45,3.24,9.71,17.82,29.97,55.01,52,62.32,0.62,51.38,63.07
81,34.2,0.26,0.33,55.25,29.04,75.21,0.0,159.5,10.81,1669.44,1.52,2.02,10.26,18.55,30.79,55.68,52,38.9,0.39,51.61,39.19
82,34.4,0.04,0.34,55.25,29.38,11.87,0.0,96.51,6.49,1679.2,0.92,1.28,10.6,19.01,30.92,55.47,52,24.68,0.25,51.75,24.79
83,34.5,0.03,0.35,55.25,29.55,7.92,0.0,92.72,6.23,1684.09,0.89,1.24,10.85,19.36,30.8,54.96,52,23.78,0.24,51.76,23.88
84,34.6,0.03,0.36,55.25,29.73,7.92,0.0,92.89,6.24,1688.97,0.89,1.24,11.1,19.7,30.66,54.45,52,23.89,0.24,51.76,24.0
85,34.7,0.03,0.37,55.25,29.9,7.92,0.0,93.06,6.25,1693.85,0.9,1.25,11.34,20.05,30.54,53.97,52,24.0,0.24,51.76,24.11
86,34.8,0.07,0.38,55.25,30.07,19.79,0.0,105.11,7.08,1698.73,1.02,1.41,11.61,20.42,30.46,53.57,52,27.19,0.27,51.73,27.33
87,35.2,0.17,0.39,55.25,30.77,47.5,0.0,133.52,9.02,1718.26,1.31,1.82,11.93,20.87,30.53,53.39,52,34.93,0.35,51.65,35.17
88,36.0,0.25,0.4,55.25,32.18,71.25,0.0,158.68,10.75,1757.31,1.59,2.12,12.33,21.41,30.78,53.44,52,40.74,0.41,51.59,41.06
89,37.0,0.26,0.41,55.25,33.99,75.21,0.0,164.45,11.14,1806.12,1.69,2.26,12.79,22.02,31.13,53.6,52,43.39,0.43,51.57,43.76
90,37.9,0.21,0.42,55.25,35.67,59.37,0.0,150.29,10.17,1850.05,1.58,2.2,13.24,22.64,31.44,53.74,52,42.34,0.42,51.58,42.68
91,38.5,0.12,0.43,55.25,36.8,35.62,0.0,127.68,8.62,1879.34,1.37,1.9,13.65,23.21,31.61,53.74,52,36.54,0.37,51.63,36.79
92,38.8,0.04,0.44,55.25,37.38,11.87,0.0,104.51,7.03,1893.99,1.13,1.57,14.0,23.69,31.63,53.53,52,30.14,0.3,51.7,30.31
93,38.8,-0.01,0.45,55.25,37.38,-3.96,0.0,88.67,5.94,1893.99,0.96,1.33,14.29,24.09,31.51,53.14,52,25.57,0.26,51.74,25.7
94,38.7,-0.06,0.46,55.25,37.19,-15.83,0.0,76.6,5.12,1889.11,0.82,1.3,14.54,24.46,31.31,52.7,52,25.07,0.25,51.75,25.19
95,38.4,-0.1,0.47,55.25,36.61,-27.71,0.0,64.15,4.26,1874.46,0.68,1.08,14.74,24.79,31.05,52.21,52,20.83,0.21,51.79,20.92
96,38.0,-0.14,0.49,55.25,35.85,-39.58,0.0,51.52,3.4,1854.94,0.54,0.86,14.92,25.06,30.72,51.62,52,16.56,0.17,51.83,16.61
97,37.4,-0.15,0.5,55.25,34.73,-43.54,0.0,46.44,3.05,1825.65,0.48,0.76,15.06,25.29,30.36,50.99,52,14.69,0.15,51.85,14.73
98,36.9,-0.11,0.51,55.25,33.81,-31.67,0.0,57.39,3.81,1801.24,0.59,0.93,15.21,25.52,30.04,50.41,52,17.91,0.18,51.82,17.97
99,36.6,-0.07,0.52,55.25,33.26,-19.79,0.0,68.72,4.58,1786.6,0.7,1.11,15.39,25.81,29.79,49.96,52,21.27,0.21,51.79,21.36
100,36.4,-0.03,0.53,55.25,32.9,-7.92,0.0,80.23,5.37,1776.83,0.81,1.28,15.6,26.14,29.61,49.63,52,24.7,0.25,51.75,24.81
101,36.4,0.01,0.54,55.25,32.9,3.96,0.0,92.11,6.18,1776.83,0.93,1.3,15.84,26.5,29.51,49.36,52,24.92,0.25,51.75,25.04
102,36.5,0.04,0.55,55.25,33.08,11.88,0.0,100.2,6.74,1781.71,1.02,1.41,16.11,26.87,29.45,49.14,52,27.18,0.27,51.73,27.33
103,36.7,0.06,0.56,55.25,33.44,15.83,0.0,104.53,7.03,1791.48,1.07,1.48,16.4,27.27,29.44,48.96,52,28.51,0.29,51.71,28.67
104,36.9,0.04,0.57,55.25,33.81,11.87,0.0,100.93,6.79,1801.24,1.03,1.44,16.69,27.68,29.42,48.8,52,27.68,0.28,51.72,27.83
105,37.0,0.04,0.58,55.25,33.99,11.88,0.0,101.12,6.8,1806.12,1.04,1.45,16.98,28.08,29.39,48.62,52,27.81,0.28,51.72,27.96
106,37.2,0.04,0.59,55.25,34.36,11.87,0.0,101.49,6.83,1815.88,1.05,1.46,17.27,28.48,29.37,48.46,52,28.06,0.28,51.72,28.21
107,37.3,0.03,0.6,55.25,34.55,7.92,0.0,97.71,6.57,1820.77,1.01,1.41,17.55,28.88,29.34,48.29,52,27.09,0.27,51.73,27.23
108,37.4,0.0,0.61,55.25,34.73,0.0,0.0,89.98,6.04,1825.65,0.93,1.3,17.82,29.26,29.29,48.08,52,25.01,0.25,51.75,25.13
109,37.3,-0.08,0.62,55.25,34.55,-23.75,0.0,66.05,4.4,1820.77,0.68,1.08,18.05,29.59,29.16,47.81,52,20.83,0.21,51.79,20.92
110,36.8,-0.21,0.63,55.25,33.63,-59.37,0.0,29.5,1.9,1796.36,0.3,0.8,18.18,29.85,28.9,47.44,52,15.46,0.15,51.85,15.51
111,35.8,-0.31,0.64,55.25,31.82,-87.08,0.0,-0.01,-0.12,1747.54,-0.0,,18.23,29.85,28.51,46.7,52,,,,
112,34.6,-0.56,0.65,55.25,29.73,-158.33,0.0,-73.36,-5.14,1688.97,-0.71,,18.13,29.85,27.93,45.99,52,,,,
113,31.8,-0.79,0.66,55.25,25.11,-225.63,0.0,-145.27,-10.06,1552.29,-1.28,,17.85,29.85,27.12,45.35,52,,,,
114,28.9,-0.71,0.67,55.25,20.74,-201.88,0.0,-125.89,-8.73,1410.73,-1.01,,17.53,29.85,26.3,44.77,52,,,,
115,26.7,-0.6,0.67,55.25,17.7,-170.21,0.0,-97.26,-6.76,1303.34,-0.72,,17.29,29.85,25.64,44.26,52,,,,
116,24.6,-0.21,0.68,55.25,15.03,-59.37,0.0,10.9,0.65,1200.83,0.07,0.19,17.2,29.85,25.24,43.8,52,3.68,0.04,51.96,3.68
117,25.2,0.22,0.69,55.25,15.77,63.33,0.0,134.35,9.1,1230.12,0.94,1.32,17.34,30.06,25.19,43.66,52,25.37,0.25,51.75,25.5
118,26.2,0.32,0.7,55.25,17.04,91.04,0.0,163.34,11.09,1278.93,1.19,1.62,17.64,30.47,25.36,43.8,52,31.12,0.31,51.69,31.3
119,27.5,0.42,0.7,55.25,18.78,118.75,0.0,192.78,13.1,1342.39,1.47,2.0,18.01,30.97,25.62,44.05,52,38.55,0.39,51.61,38.84
120,29.2,0.49,0.71,55.25,21.17,138.54,0.0,214.96,14.62,1425.37,1.74,2.37,18.46,31.58,25.96,44.42,52,45.64,0.46,51.54,46.04
121,31.0,0.5,0.72,55.25,23.86,142.5,0.0,221.61,15.07,1513.24,1.91,2.55,18.96,32.27,26.36,44.85,52,48.99,0.49,51.51,49.46
122,32.8,0.46,0.73,55.25,26.71,130.62,0.0,212.59,14.45,1601.1,1.94,2.59,19.5,32.98,26.78,45.29,52,49.72,0.5,51.5,50.2
123,34.3,0.32,0.74,55.25,29.21,91.04,0.0,175.5,11.9,1674.32,1.67,2.23,20.0,33.65,27.12,45.62,52,42.93,0.43,51.57,43.28
124,35.1,0.14,0.75,55.25,30.59,39.58,0.0,125.42,8.47,1713.37,1.22,1.7,20.4,34.19,27.31,45.77,52,32.72,0.33,51.67,32.93
125,35.3,0.0,0.76,55.25,30.94,0.0,0.0,86.19,5.78,1723.14,0.85,1.34,20.69,34.62,27.33,45.73,52,25.73,0.26,51.74,25.86
126,35.1,-0.1,0.77,55.25,30.59,-27.71,0.0,58.13,3.86,1713.37,0.57,0.9,20.88,34.93,27.24,45.55,52,17.25,0.17,51.83,17.31
127,34.6,-0.19,0.78,55.25,29.73,-55.42,0.0,29.56,1.9,1688.97,0.28,0.76,21.0,35.16,27.05,45.28,52,14.56,0.15,51.85,14.6
128,33.7,-0.33,0.79,55.25,28.2,-95.0,0.0,-11.55,-0.91,1645.03,-0.11,,21.03,35.16,26.76,44.73,52,,,,
129,32.2,-0.57,0.8,55.25,25.74,-162.29,0.0,-81.3,-5.68,1571.81,-0.73,,20.91,35.16,26.3,44.22,52,,,,
130,29.6,-0.86,0.8,55.25,21.76,-245.42,0.0,-168.41,-11.64,1444.9,-1.38,,20.62,35.16,25.66,43.75,52,,,,
131,26.0,-1.06,0.81,55.25,16.79,-300.83,0.0,-228.8,-15.77,1269.17,-1.65,,20.2,35.16,24.89,43.33,52,,,,
132,22.0,-1.04,0.82,55.25,12.02,-296.88,0.0,-229.61,-15.82,1073.91,-1.4,,19.77,35.16,24.17,42.98,52,,,,
133,18.5,-0.75,0.82,55.25,8.5,-213.75,0.0,-150.0,-10.36,903.06,-0.77,,19.47,35.16,23.64,42.68,52,,,,
134,16.6,-0.14,0.83,55.25,6.84,-39.58,0.0,22.51,1.45,810.31,0.1,0.26,19.38,35.16,23.39,42.43,52,4.93,0.05,51.95,4.93
135,17.5,0.6,0.83,55.25,7.6,170.21,0.0,233.06,15.88,854.25,1.13,1.65,19.55,35.42,23.46,42.51,52,31.69,0.32,51.68,31.89
136,20.9,1.07,0.84,55.25,10.85,304.79,0.0,370.89,25.31,1020.21,2.15,3.04,20.01,36.07,23.86,43.02,52,58.43,0.58,51.42,59.09
137,25.2,1.14,0.84,55.25,15.77,324.58,0.0,395.6,27.0,1230.12,2.77,3.91,20.69,37.04,24.48,43.83,52,75.14,0.75,51.25,76.25
138,29.1,0.86,0.85,55.25,21.03,245.42,0.0,321.69,21.93,1420.49,2.6,3.54,21.43,38.07,25.14,44.66,52,68.15,0.68,51.32,69.05
139,31.4,0.39,0.86,55.25,24.48,110.83,0.0,190.56,12.94,1532.76,1.66,2.22,22.03,38.87,25.59,45.15,52,42.67,0.43,51.57,43.02
140,31.9,0.0,0.87,55.25,25.27,0.0,0.0,80.52,5.4,1557.17,0.71,1.13,22.36,39.34,25.71,45.23,52,21.72,0.22,51.78,21.81
141,31.4,-0.18,0.88,55.25,24.48,-51.46,0.0,28.27,1.82,1532.76,0.25,0.66,22.49,39.58,25.6,45.06,52,12.64,0.13,51.87,12.67
142,30.6,-0.26,0.89,55.25,23.25,-75.21,0.0,3.29,0.11,1493.71,0.03,0.07,22.53,39.69,25.4,44.74,52,1.43,0.01,51.99,1.43
143,29.5,-0.38,0.9,55.25,21.61,-106.88,0.0,-30.02,-2.16,1440.02,-0.25,,22.5,39.69,25.12,44.32,52,,,,
144,27.9,-0.64,0.9,55.25,19.33,-182.08,0.0,-107.51,-7.47,1361.91,-0.83,,22.35,39.69,24.74,43.93,52,,,,
145,24.9,-1.07,0.91,55.25,15.39,-304.79,0.0,-234.15,-16.14,1215.47,-1.62,,22.01,39.69,24.16,43.57,52,,,,
146,20.2,-1.4,0.92,55.25,10.13,-399.79,0.0,-334.41,-23.0,986.04,-1.88,,21.52,39.69,23.47,43.28,52,,,,
147,14.8,-1.49,0.92,55.25,5.44,-423.54,0.0,-362.85,-24.94,722.45,-1.49,,21.05,39.69,22.84,43.05,52,,,,
148,9.5,-1.39,0.93,55.25,2.24,-395.83,0.0,-338.34,-23.26,463.73,-0.89,,20.72,39.69,22.4,42.89,52,,,,
149,4.8,-1.12,0.93,55.25,0.57,-320.62,0.0,-264.8,-18.22,234.31,-0.35,,20.55,39.69,22.16,42.8,52,,,,
150,1.4,-0.67,0.93,55.25,0.05,-190.0,0.0,-134.7,-9.3,68.34,-0.05,,20.49,39.69,22.08,42.76,52,,,,
151,0.0,-0.19,0.93,55.25,0.0,-55.42,0.0,-0.17,-0.09,0.0,-0.0,,20.49,39.69,22.07,42.75,52,,,,
152,0.0,0.0,0.93,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,20.49,39.69,22.07,42.75,52,0.0,0.0,52.0,0.0
153,0.0,0.0,0.93,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,20.49,39.69,22.07,42.75,52,0.0,0.0,52.0,0.0
154,0.0,0.0,0.93,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,20.49,39.69,22.07,42.75,52,0.0,0.0,52.0,0.0
155,0.0,0.0,0.93,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,20.49,39.69,22.07,42.75,52,0.0,0.0,52.0,0.0
156,0.0,0.0,0.93,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,20.49,39.69,22.07,42.75,52,0.0,0.0,52.0,0.0
157,0.0,0.0,0.93,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,20.49,39.69,22.07,42.75,52,0.0,0.0,52.0,0.0
158,0.0,0.0,0.93,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,20.49,39.69,22.07,42.75,52,0.0,0.0,52.0,0.0
159,0.0,0.0,0.93,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,20.49,39.69,22.07,42.75,52,0.0,0.0,52.0,0.0
160,0.0,0.0,0.93,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,20.49,39.69,22.07,42.75,52,0.0,0.0,52.0,0.0
161,0.0,0.0,0.93,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,20.49,39.69,22.07,42.75,52,0.0,0.0,52.0,0.0
162,0.0,0.0,0.93,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,20.49,39.69,22.07,42.75,52,0.0,0.0,52.0,0.0
163,0.0,0.0,0.93,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,20.49,39.69,22.07,42.75,52,0.0,0.0,52.0,0.0
164,0.0,0.0,0.93,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,20.49,39.69,22.07,42.75,52,0.0,0.0,52.0,0.0
165,0.0,0.0,0.93,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,20.49,39.69,22.07,42.75,52,0.0,0.0,52.0,0.0
