time_s,speed_kmph,accn_mps2,dist_km,Fr,Far,Fac,Fb,Ft,mtr_trq_Nm,mtr_rpm,m_pwr_kW,e_pwr_kW,m_energy_Wh,e_energy_Wh,m_Wh/km,e_Wh/km,pack_voltage_V,pack_current_A,delta_voltage_V_ir,pack_voltage_V_w_ir,pack_current_A_w_ir
478,0.0,0.0,3.26,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,81.11,143.05,24.85,43.83,52,0.0,0.0,52.0,0.0
479,0.0,0.0,3.26,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,81.11,143.05,24.85,43.83,52,0.0,0.0,52.0,0.0
480,0.0,0.0,3.26,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,81.11,143.05,24.85,43.83,52,0.0,0.0,52.0,0.0
481,0.0,0.0,3.26,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,81.11,143.05,24.85,43.83,52,0.0,0.0,52.0,0.0
482,0.0,0.0,3.26,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,81.11,143.05,24.85,43.83,52,0.0,0.0,52.0,0.0
483,0.0,0.0,3.26,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,81.11,143.05,24.85,43.83,52,0.0,0.0,52.0,0.0
484,0.0,0.0,3.26,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,81.11,143.05,24.85,43.83,52,0.0,0.0,52.0,0.0
485,0.0,0.19,3.26,55.25,0.0,55.42,0.0,110.67,6.88,0.0,0.0,0.0,81.11,143.05,24.85,43.83,52,0.0,0.0,52.0,0.0
486,1.4,0.62,3.26,55.25,0.05,178.12,0.0,233.42,14.6,74.52,0.09,0.24,81.12,143.09,24.85,43.84,52,4.66,0.05,51.95,4.66
487,4.5,1.03,3.26,55.25,0.5,292.92,0.0,348.67,21.85,239.53,0.44,0.75,81.2,143.22,24.87,43.87,52,14.45,0.14,51.86,14.49
488,8.8,1.24,3.27,55.25,1.92,352.29,0.0,409.46,25.67,468.41,1.0,1.98,81.4,143.6,24.92,43.96,52,38.17,0.38,51.62,38.45
489,13.4,1.18,3.27,55.25,4.46,336.46,0.0,396.17,24.83,713.26,1.47,2.24,81.74,144.19,25.0,44.1,52,43.1,0.43,51.57,43.46
490,17.3,0.81,3.27,55.25,7.43,229.58,0.0,292.26,18.29,920.85,1.4,2.04,82.14,144.79,25.09,44.22,52,39.29,0.39,51.61,39.59
491,19.2,0.33,3.28,55.25,9.15,95.0,0.0,159.4,9.93,1021.99,0.85,1.19,82.45,145.24,25.14,44.29,52,22.94,0.23,51.77,23.04
492,19.7,0.08,3.28,55.25,9.64,23.75,0.0,88.64,5.49,1048.6,0.49,0.76,82.64,145.51,25.16,44.3,52,14.66,0.15,51.85,14.7
493,19.8,0.14,3.29,55.25,9.73,39.58,0.0,104.57,6.49,1053.92,0.58,0.81,82.79,145.73,25.16,44.29,52,15.52,0.16,51.84,15.56
494,20.7,0.53,3.3,55.25,10.64,150.42,0.0,216.31,13.51,1101.83,1.24,1.69,83.04,146.07,25.2,44.32,52,32.56,0.33,51.67,32.76
495,23.6,1.03,3.3,55.25,13.83,292.92,0.0,362.0,22.67,1256.19,2.37,3.3,83.54,146.77,25.3,44.45,52,63.5,0.63,51.37,64.28
496,28.1,1.28,3.31,55.25,19.61,364.17,0.0,439.02,27.5,1495.72,3.43,4.6,84.35,147.86,25.49,44.68,52,88.55,0.89,51.11,90.09
497,32.8,1.14,3.32,55.25,26.71,324.58,0.0,406.55,25.45,1745.89,3.7,4.98,85.34,149.2,25.72,44.97,52,95.72,0.96,51.04,97.52
498,36.3,0.6,3.33,55.25,32.72,170.21,0.0,258.18,16.11,1932.19,2.6,3.44,86.21,150.36,25.91,45.19,52,66.19,0.66,51.34,67.05
499,37.1,-0.17,3.34,55.25,34.18,-47.5,0.0,41.93,2.52,1974.78,0.43,1.15,86.63,151.0,25.96,45.25,52,22.15,0.22,51.78,22.24
500,35.1,-0.83,3.35,55.25,30.59,-237.5,0.0,-151.66,-9.65,1868.32,-1.48,,86.49,151.0,25.84,45.11,52,,,,
501,31.1,-0.99,3.36,55.25,24.02,-281.04,0.0,-201.78,-12.79,1655.41,-1.74,,86.04,151.0,25.63,44.99,52,,,,
502,28.0,-0.5,3.36,55.25,19.47,-142.5,0.0,-67.78,-4.36,1490.4,-0.53,,85.73,151.0,25.48,44.88,52,,,,
503,27.5,0.21,3.37,55.25,18.78,59.37,0.0,133.4,8.29,1463.78,1.02,1.43,85.79,151.0,25.44,44.78,52,27.49,0.27,51.73,27.64
504,29.5,0.9,3.38,55.25,21.61,257.29,0.0,334.15,20.9,1570.24,2.74,3.62,86.32,151.7,25.53,44.88,52,69.62,0.7,51.3,70.57
505,34.0,1.04,3.39,55.25,28.7,296.88,0.0,380.83,23.83,1809.77,3.6,4.8,87.2,152.87,25.73,45.11,52,92.22,0.92,51.08,93.89
506,37.0,0.56,3.4,55.25,33.99,158.33,0.0,247.58,15.44,1969.45,2.54,3.4,88.05,154.01,25.9,45.31,52,65.32,0.65,51.35,66.15
507,38.0,-0.12,3.41,55.25,35.85,-35.62,0.0,55.48,3.37,2022.68,0.59,0.93,88.48,154.61,25.95,45.35,52,17.83,0.18,51.82,17.89
508,36.1,-0.9,3.42,55.25,32.36,-257.29,0.0,-169.68,-10.79,1921.55,-1.7,,88.33,154.61,25.83,45.21,52,,,,
509,31.5,-1.61,3.43,55.25,24.64,-459.17,0.0,-379.28,-23.95,1676.7,-3.32,,87.63,154.61,25.55,45.09,52,,,,
510,24.5,-1.94,3.44,55.25,14.9,-554.17,0.0,-484.01,-30.52,1304.1,-3.29,,86.71,154.61,25.23,44.99,52,,,,
511,17.5,-1.94,3.44,55.25,7.6,-554.17,0.0,-491.31,-30.97,931.5,-2.39,,85.92,154.61,24.96,44.91,52,,,,
512,10.5,-1.81,3.45,55.25,2.74,-514.58,0.0,-456.6,-28.78,558.9,-1.33,,85.41,154.61,24.78,44.86,52,,,,
513,4.5,-1.32,3.45,55.25,0.5,-376.04,0.0,-320.29,-20.21,239.53,-0.4,,85.17,154.61,24.7,44.83,52,,,,
514,1.0,-0.62,3.45,55.25,0.02,-178.12,0.0,-122.85,-7.8,53.23,-0.03,,85.11,154.61,24.67,44.82,52,,,,
515,0.0,-0.14,3.45,55.25,0.0,-39.58,0.0,15.67,0.91,0.0,0.0,0.0,85.1,154.61,24.67,44.82,52,0.0,0.0,52.0,0.0
516,0.0,0.0,3.45,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,85.1,154.61,24.67,44.82,52,0.0,0.0,52.0,0.0
517,0.0,0.0,3.45,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,85.1,154.61,24.67,44.82,52,0.0,0.0,52.0,0.0
518,0.0,0.4,3.45,55.25,0.0,114.79,0.0,170.04,10.62,0.0,0.0,0.0,85.1,154.61,24.67,44.82,52,0.0,0.0,52.0,0.0
519,2.9,1.11,3.45,55.25,0.21,316.67,0.0,372.13,23.32,154.36,0.3,1.17,85.14,154.77,24.68,44.86,52,22.46,0.22,51.78,22.55
520,8.0,1.82,3.45,55.25,1.59,518.54,0.0,575.38,36.1,425.83,1.28,2.91,85.36,155.34,24.73,45.01,52,56.03,0.56,51.44,56.64
521,16.0,2.22,3.45,55.25,6.36,633.33,0.0,694.94,43.61,851.66,3.09,5.52,85.97,156.51,24.88,45.3,52,106.07,1.06,50.94,108.28
522,24.0,2.22,3.46,55.25,14.3,633.33,0.0,702.89,44.1,1277.48,4.69,7.18,87.05,158.27,25.16,45.74,52,138.09,1.38,50.62,141.86
523,32.0,2.06,3.47,55.25,25.43,585.83,0.0,666.51,41.79,1703.31,5.92,8.39,88.52,160.44,25.52,46.26,52,161.32,1.61,50.39,166.49
524,38.8,1.54,3.48,55.25,37.38,439.38,0.0,532.01,33.32,2065.27,5.73,7.92,90.14,162.7,25.92,46.78,52,152.39,1.52,50.48,156.99
525,43.1,1.0,3.49,55.25,46.12,285.0,0.0,386.37,24.15,2294.15,4.63,6.03,91.58,164.64,26.25,47.18,52,115.9,1.16,50.84,118.55
526,46.0,0.61,3.5,55.25,52.54,174.17,0.0,281.96,17.58,2448.51,3.6,4.69,92.72,166.13,26.48,47.44,52,90.19,0.9,51.1,91.78
527,47.5,0.21,3.51,55.25,56.02,59.37,0.0,170.65,10.58,2528.35,2.25,2.98,93.54,167.19,26.61,47.57,52,57.3,0.57,51.43,57.93
528,47.5,-0.38,3.53,55.25,56.02,-106.88,0.0,4.4,0.13,2528.35,0.06,0.16,93.86,167.63,26.6,47.51,52,3.08,0.03,51.97,3.08
529,44.8,-1.03,3.54,55.25,49.83,-292.92,0.0,-187.83,-11.95,2384.64,-2.34,,93.54,167.63,26.42,47.34,52,,,,
530,40.1,-1.53,3.55,55.25,39.93,-435.42,0.0,-340.24,-21.52,2134.46,-3.79,,92.69,167.63,26.09,47.19,52,,,,
531,33.8,-1.79,3.56,55.25,28.37,-510.63,0.0,-427.01,-26.96,1799.12,-4.01,,91.61,167.63,25.71,47.05,52,,,,
532,27.2,-1.92,3.57,55.25,18.37,-546.25,0.0,-472.63,-29.81,1447.81,-3.57,,90.55,167.63,25.36,46.94,52,,,,
533,20.0,-2.0,3.58,55.25,9.93,-570.0,0.0,-504.82,-31.82,1064.57,-2.8,,89.67,167.63,25.06,46.85,52,,,,
534,12.8,-1.81,3.58,55.25,4.07,-514.58,0.0,-455.27,-28.7,681.32,-1.62,,89.05,167.63,24.86,46.79,52,,,,
535,7.0,-1.47,3.59,55.25,1.22,-419.58,0.0,-363.12,-22.9,372.6,-0.71,,88.73,167.63,24.75,46.76,52,,,,
536,2.2,-0.97,3.59,55.25,0.12,-277.08,0.0,-221.71,-14.01,117.1,-0.14,,88.61,167.63,24.71,46.74,52,,,,
537,0.0,-0.31,3.59,55.25,0.0,-87.08,0.0,-31.83,-2.08,0.0,-0.0,,88.6,167.63,24.7,46.74,52,,,,
538,0.0,0.0,3.59,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,88.6,167.63,24.7,46.74,52,0.0,0.0,52.0,0.0
539,0.0,0.0,3.59,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,88.6,167.63,24.7,46.74,52,0.0,0.0,52.0,0.0
540,0.0,0.0,3.59,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,88.6,167.63,24.7,46.74,52,0.0,0.0,52.0,0.0
541,0.0,0.38,3.59,55.25,0.0,106.88,0.0,162.12,10.12,0.0,0.0,0.0,88.6,167.63,24.7,46.74,52,0.0,0.0,52.0,0.0
542,2.7,1.11,3.59,55.25,0.18,316.67,0.0,372.1,23.32,143.72,0.28,1.09,88.63,167.78,24.71,46.77,52,20.91,0.21,51.79,20.99
543,8.0,1.85,3.59,55.25,1.59,526.46,0.0,583.3,36.59,425.83,1.3,2.95,88.85,168.34,24.76,46.91,52,56.8,0.57,51.43,57.43
544,16.0,2.22,3.59,55.25,6.36,633.33,0.0,694.94,43.61,851.66,3.09,5.52,89.46,169.52,24.91,47.19,52,106.07,1.06,50.94,108.28
545,24.0,2.22,3.6,55.25,14.3,633.33,0.0,702.89,44.1,1277.48,4.69,7.18,90.54,171.28,25.17,47.61,52,138.09,1.38,50.62,141.86
546,32.0,1.83,3.61,55.25,25.43,522.5,0.0,603.18,37.81,1703.31,5.36,7.41,91.94,173.31,25.5,48.07,52,142.49,1.42,50.58,146.51
547,37.2,1.17,3.61,55.25,34.36,332.5,0.0,422.11,26.42,1980.1,4.36,5.86,93.29,175.15,25.81,48.45,52,112.72,1.13,50.87,115.21
548,40.4,0.81,3.63,55.25,40.53,229.58,0.0,325.36,20.33,2150.43,3.65,4.75,94.4,176.63,26.04,48.71,52,91.41,0.91,51.09,93.04
549,43.0,0.58,3.64,55.25,45.91,166.25,0.0,267.41,16.68,2288.82,3.19,4.16,95.35,177.86,26.21,48.9,52,79.96,0.8,51.2,81.21
550,44.6,0.31,3.65,55.25,49.39,87.08,0.0,191.72,11.91,2373.99,2.38,3.14,96.12,178.88,26.34,49.01,52,60.44,0.6,51.4,61.15
551,45.2,0.1,3.66,55.25,50.73,27.71,0.0,133.69,8.26,2405.93,1.68,2.33,96.69,179.64,26.4,49.06,52,44.86,0.45,51.55,45.25
552,45.3,0.03,3.67,55.25,50.95,7.92,0.0,114.12,7.03,2411.25,1.44,2.0,97.12,180.24,26.43,49.05,52,38.37,0.38,51.62,38.66
553,45.4,0.03,3.69,55.25,51.18,7.92,0.0,114.35,7.05,2416.57,1.44,2.0,97.52,180.79,26.45,49.03,52,38.54,0.39,51.61,38.82
554,45.5,0.03,3.7,55.25,51.4,7.92,0.0,114.57,7.06,2421.9,1.45,2.01,97.92,181.35,26.47,49.02,52,38.7,0.39,51.61,38.99
555,45.6,0.03,3.71,55.25,51.63,7.92,0.0,114.8,7.07,2427.22,1.45,2.02,98.32,181.91,26.49,49.0,52,38.86,0.39,51.61,39.15
556,45.7,0.03,3.73,55.25,51.86,7.92,0.0,115.02,7.09,2432.54,1.46,2.03,98.73,182.47,26.5,48.99,52,39.02,0.39,51.61,39.32
557,45.8,0.03,3.74,55.25,52.08,7.92,0.0,115.25,7.1,2437.86,1.47,2.04,99.14,183.04,26.52,48.97,52,39.18,0.39,51.61,39.48
558,45.9,0.03,3.75,55.25,52.31,7.92,0.0,115.48,7.12,2443.19,1.47,2.05,99.54,183.61,26.54,48.96,52,39.35,0.39,51.61,39.65
559,46.0,0.03,3.76,55.25,52.54,7.92,0.0,115.71,7.13,2448.51,1.48,2.05,99.95,184.18,26.56,48.94,52,39.51,0.4,51.6,39.81
560,46.1,0.03,3.78,55.25,52.77,7.92,0.0,115.94,7.14,2453.83,1.48,2.06,100.37,184.75,26.58,48.93,52,39.67,0.4,51.6,39.98
561,46.2,0.03,3.79,55.25,53.0,7.92,0.0,116.16,7.16,2459.16,1.49,2.07,100.78,185.32,26.6,48.91,52,39.84,0.4,51.6,40.15
562,46.3,0.03,3.8,55.25,53.23,7.92,0.0,116.39,7.17,2464.48,1.5,2.08,101.19,185.9,26.62,48.9,52,40.0,0.4,51.6,40.31
563,46.4,0.06,3.81,55.25,53.46,15.83,0.0,124.54,7.68,2469.8,1.61,2.23,101.62,186.5,26.64,48.89,52,42.9,0.43,51.57,43.25
564,46.7,0.11,3.83,55.25,54.15,31.67,0.0,141.07,8.72,2485.77,1.83,2.54,102.1,187.16,26.68,48.9,52,48.9,0.49,51.51,49.37
565,47.2,0.18,3.84,55.25,55.32,51.46,0.0,162.03,10.04,2512.38,2.12,2.95,102.65,187.92,26.73,48.93,52,56.77,0.57,51.43,57.4
566,48.0,0.24,3.85,55.25,57.21,67.29,0.0,179.75,11.15,2554.97,2.4,3.17,103.28,188.77,26.8,48.98,52,60.99,0.61,51.39,61.71
567,48.9,0.25,3.87,55.25,59.37,71.25,0.0,185.87,11.53,2602.87,2.52,3.34,103.96,189.68,26.88,49.05,52,64.25,0.64,51.36,65.05
568,49.8,0.22,3.88,55.25,61.58,63.33,0.0,180.16,11.17,2650.78,2.49,3.3,104.66,190.6,26.97,49.11,52,63.42,0.63,51.37,64.2
569,50.5,0.17,3.89,55.25,63.32,47.5,0.0,166.07,10.28,2688.04,2.33,3.08,105.33,191.49,27.04,49.16,52,59.28,0.59,51.41,59.96
570,51.0,0.08,3.91,55.25,64.58,23.75,0.0,143.58,8.87,2714.65,2.03,2.83,105.93,192.31,27.1,49.2,52,54.36,0.54,51.46,54.93
571,51.1,0.0,3.92,55.25,64.84,0.0,0.0,120.09,7.39,2719.98,1.7,2.37,106.45,193.03,27.13,49.2,52,45.55,0.46,51.54,45.95
572,51.0,-0.1,3.94,55.25,64.58,-27.71,0.0,92.12,5.63,2714.65,1.31,2.09,106.87,193.65,27.14,49.18,52,40.14,0.4,51.6,40.45
573,50.4,-0.28,3.95,55.25,63.07,-79.17,0.0,39.16,2.3,2682.72,0.55,1.51,107.13,194.15,27.11,49.13,52,29.1,0.29,51.71,29.27
574,49.0,-0.51,3.97,55.25,59.62,-146.46,0.0,-31.59,-2.14,2608.2,-0.43,,107.15,194.15,27.02,48.96,52,,,,
575,46.7,-0.69,3.98,55.25,54.15,-197.92,0.0,-88.52,-5.71,2485.77,-1.15,,106.93,194.15,26.88,48.8,52,,,,
576,44.0,-0.78,3.99,55.25,48.07,-221.67,0.0,-118.35,-7.58,2342.05,-1.45,,106.57,194.15,26.7,48.65,52,,,,
577,41.1,-0.79,4.0,55.25,41.94,-225.63,0.0,-128.43,-8.2,2187.69,-1.47,,106.16,194.15,26.52,48.5,52,,,,
578,38.3,-0.79,4.01,55.25,36.42,-225.63,0.0,-133.95,-8.54,2038.65,-1.43,,105.76,194.15,26.35,48.37,52,,,,
579,35.4,-0.9,4.02,55.25,31.12,-257.29,0.0,-170.93,-10.86,1884.29,-1.68,,105.33,194.15,26.17,48.25,52,,,,
580,31.8,-1.12,4.03,55.25,25.11,-320.62,0.0,-240.27,-15.21,1692.67,-2.12,,104.8,194.15,25.98,48.13,52,,,,
581,27.3,-1.31,4.04,55.25,18.51,-372.08,0.0,-298.33,-18.85,1453.14,-2.26,,104.19,194.15,25.78,48.04,52,,,,
582,22.4,-1.33,4.05,55.25,12.46,-380.0,0.0,-312.29,-19.72,1192.32,-1.94,,103.61,194.15,25.59,47.95,52,,,,
583,17.7,-1.25,4.05,55.25,7.78,-356.25,0.0,-293.22,-18.52,942.14,-1.44,,103.14,194.15,25.44,47.89,52,,,,
584,13.4,-1.17,4.06,55.25,4.46,-332.5,0.0,-272.79,-17.23,713.26,-1.02,,102.8,194.15,25.33,47.84,52,,,,
585,9.3,-1.1,4.06,55.25,2.15,-312.71,0.0,-255.31,-16.13,495.02,-0.66,,102.56,194.15,25.25,47.8,52,,,,
586,5.5,-1.01,4.06,55.25,0.75,-288.96,0.0,-232.96,-14.72,292.76,-0.36,,102.42,194.15,25.2,47.78,52,,,,
587,2.0,-0.76,4.06,55.25,0.1,-217.71,0.0,-162.36,-10.28,106.46,-0.09,,102.36,194.15,25.18,47.76,52,,,,
588,0.0,-0.28,4.07,55.25,0.0,-79.17,0.0,-23.92,-1.58,0.0,-0.0,,102.35,194.15,25.18,47.76,52,,,,
589,0.0,0.0,4.07,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,102.35,194.15,25.18,47.76,52,0.0,0.0,52.0,0.0
590,0.0,0.0,4.07,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,102.35,194.15,25.18,47.76,52,0.0,0.0,52.0,0.0
591,0.0,0.0,4.07,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,102.35,194.15,25.18,47.76,52,0.0,0.0,52.0,0.0
592,0.0,0.0,4.07,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,102.35,194.15,25.18,47.76,52,0.0,0.0,52.0,0.0
593,0.0,0.0,4.07,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,102.35,194.15,25.18,47.76,52,0.0,0.0,52.0,0.0
594,0.0,0.0,4.07,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,102.35,194.15,25.18,47.76,52,0.0,0.0,52.0,0.0
595,0.0,0.0,4.07,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,102.35,194.15,25.18,47.76,52,0.0,0.0,52.0,0.0
596,0.0,0.0,4.07,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,102.35,194.15,25.18,47.76,52,0.0,0.0,52.0,0.0
597,0.0,0.0,4.07,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,102.35,194.15,25.18,47.76,52,0.0,0.0,52.0,0.0
598,0.0,0.0,4.07,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,102.35,194.15,25.18,47.76,52,0.0,0.0,52.0,0.0
599,0.0,0.0,4.07,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,102.35,194.15,25.18,47.76,52,0.0,0.0,52.0,0.0
600,0.0,0.0,4.07,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,102.35,194.15,25.18,47.76,52,0.0,0.0,52.0,0.0
601,0.0,0.0,4.07,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,102.35,194.15,25.18,47.76,52,0.0,0.0,52.0,0.0
602,0.0,0.0,4.07,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,102.35,194.15,25.18,47.76,52,0.0,0.0,52.0,0.0
603,0.0,0.0,4.07,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,102.35,194.15,25.18,47.76,52,0.0,0.0,52.0,0.0
604,0.0,0.0,4.07,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,102.35,194.15,25.18,47.76,52,0.0,0.0,52.0,0.0
605,0.0,0.0,4.07,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,102.35,194.15,25.18,47.76,52,0.0,0.0,52.0,0.0
606,0.0,0.0,4.07,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,102.35,194.15,25.18,47.76,52,0.0,0.0,52.0,0.0
607,0.0,0.0,4.07,55.25,0.0,0.0,0.0,55.25,3.4,0.0,0.0,0.0,102.35,194.15,25.18,47.76,52,0.0,0.0,52.0,0.0
608,0.0,0.32,4.07,55.25,0.0,91.04,0.0,146.29,9.12,0.0,0.0,0.0,102.35,194.15,25.18,47.76,52,0.0,0.0,52.0,0.0
609,2.3,1.01,4.07,55.25,0.13,288.96,0.0,344.34,21.57,122.43,0.22,0.7,102.38,194.25,25.18,47.78,52,13.48,0.13,51.87,13.51
610,7.3,1.79,4.07,55.25,1.32,510.62,0.0,567.2,35.58,388.57,1.15,2.62,102.57,194.71,25.22,47.88,52,50.4,0.5,51.5,50.89
611,15.2,2.31,4.07,55.25,5.74,657.08,0.0,718.07,45.06,809.07,3.03,5.41,103.15,195.82,25.34,48.12,52,104.12,1.04,50.96,106.25
612,23.9,2.4,4.08,55.25,14.18,684.79,0.0,754.22,47.32,1272.16,5.01,7.67,104.27,197.64,25.59,48.5,52,147.56,1.48,50.52,151.87
613,32.5,2.13,4.08,55.25,26.23,605.63,0.0,687.1,43.09,1729.93,6.2,8.78,105.82,199.93,25.92,48.96,52,168.91,1.69,50.31,174.58
614,39.2,1.61,4.09,55.25,38.15,459.17,0.0,552.57,34.61,2086.56,6.02,8.32,107.52,202.3,26.27,49.43,52,159.91,1.6,50.4,164.98
615,44.1,1.24,4.1,55.25,48.29,352.29,0.0,455.83,28.52,2347.38,5.58,7.31,109.13,204.47,26.59,49.81,52,140.49,1.4,50.6,144.39
616,48.1,0.99,4.12,55.25,57.45,281.04,0.0,393.74,24.6,2560.29,5.26,6.85,110.64,206.44,26.87,50.14,52,131.81,1.32,50.68,135.24
617,51.2,0.72,4.13,55.25,65.09,205.83,0.0,326.17,20.34,2725.3,4.64,6.04,112.01,208.23,27.11,50.4,52,116.13,1.16,50.84,118.78
618,53.3,0.46,4.15,55.25,70.54,130.62,0.0,256.41,15.95,2837.08,3.8,4.94,113.18,209.75,27.3,50.59,52,95.04,0.95,51.05,96.81
619,54.5,0.33,4.16,55.25,73.75,95.0,0.0,224.0,13.91,2900.95,3.39,4.49,114.18,211.06,27.44,50.73,52,86.29,0.86,51.14,87.75
620,55.7,0.32,4.18,55.25,77.03,91.04,0.0,223.33,13.86,2964.83,3.46,4.56,115.13,212.32,27.57,50.84,52,87.6,0.88,51.12,89.1
621,56.8,0.25,4.19,55.25,80.11,71.25,0.0,206.61,12.81,3023.38,3.26,4.3,116.07,213.55,27.69,50.95,52,82.64,0.83,51.17,83.98
622,57.5,0.17,4.21,55.25,82.09,47.5,0.0,184.84,11.44,3060.64,2.95,3.89,116.93,214.69,27.79,51.02,52,74.85,0.75,51.25,75.94
623,58.0,0.12,4.22,55.25,83.53,35.62,0.0,174.4,10.78,3087.25,2.81,3.7,117.73,215.74,27.87,51.08,52,71.24,0.71,51.29,72.22
624,58.4,0.07,4.24,55.25,84.68,19.79,0.0,159.73,9.85,3108.54,2.59,3.61,118.48,216.76,27.95,51.13,52,69.38,0.69,51.31,70.31
625,58.5,0.01,4.26,55.25,84.97,3.96,0.0,144.18,8.88,3113.87,2.34,3.26,119.16,217.71,28.0,51.15,52,62.73,0.63,51.37,63.5
626,58.5,0.01,4.27,55.25,84.97,3.96,0.0,144.18,8.88,3113.87,2.34,3.26,119.82,218.62,28.05,51.17,52,62.73,0.63,51.37,63.5
627,58.6,0.06,4.29,55.25,85.27,15.83,0.0,156.35,9.64,3119.19,2.55,3.54,120.49,219.56,28.1,51.2,52,68.14,0.68,51.32,69.05
628,58.9,0.1,4.3,55.25,86.14,27.71,0.0,169.1,10.44,3135.16,2.77,3.65,121.23,220.56,28.16,51.24,52,70.14,0.7,51.3,71.1
629,59.3,0.12,4.32,55.25,87.31,35.62,0.0,178.19,11.01,3156.45,2.94,3.87,122.02,221.6,28.24,51.28,52,74.41,0.74,51.26,75.49
630,59.8,0.13,4.34,55.25,88.79,35.63,0.0,179.67,11.1,3183.06,2.98,3.93,122.85,222.69,28.32,51.34,52,75.66,0.76,51.24,76.78
631,60.2,0.1,4.35,55.25,89.98,27.71,0.0,172.94,10.68,3204.35,2.89,3.81,123.66,223.76,28.4,51.39,52,73.32,0.73,51.27,74.37
632,60.5,0.08,4.37,55.25,90.88,23.75,0.0,169.88,10.48,3220.32,2.85,3.76,124.46,224.82,28.47,51.43,52,72.38,0.72,51.28,73.4
633,60.8,0.08,4.39,55.25,91.79,23.75,0.0,170.79,10.54,3236.29,2.88,3.8,125.26,225.87,28.55,51.47,52,73.13,0.73,51.27,74.17
634,61.1,0.1,4.4,55.25,92.7,27.71,0.0,175.65,10.84,3252.26,2.98,3.93,126.07,226.94,28.62,51.52,52,75.58,0.76,51.24,76.7
635,61.5,0.12,4.42,55.25,93.91,35.62,0.0,184.79,11.42,3273.55,3.16,4.16,126.92,228.06,28.7,51.58,52,80.03,0.8,51.2,81.28
636,62.0,0.14,4.44,55.25,95.45,39.58,0.0,190.28,11.76,3300.17,3.28,4.32,127.82,229.24,28.79,51.64,52,83.08,0.83,51.17,84.43
637,62.5,0.14,4.46,55.25,96.99,39.58,0.0,191.83,11.85,3326.78,3.33,4.39,128.74,230.45,28.89,51.71,52,84.43,0.84,51.16,85.82
638,63.0,0.12,4.47,55.25,98.55,35.62,0.0,189.43,11.7,3353.39,3.31,4.37,129.66,231.67,28.98,51.78,52,84.04,0.84,51.16,85.42
639,63.4,0.1,4.49,55.25,99.81,27.71,0.0,182.76,11.28,3374.69,3.22,4.24,130.57,232.87,29.07,51.85,52,81.6,0.82,51.18,82.9
640,63.7,0.06,4.51,55.25,100.75,15.83,0.0,171.84,10.59,3390.65,3.04,4.01,131.44,234.01,29.15,51.9,52,77.08,0.77,51.23,78.24
641,63.8,0.03,4.53,55.25,101.07,7.92,0.0,164.24,10.11,3395.98,2.91,4.05,132.26,235.13,29.22,51.94,52,77.93,0.78,51.22,79.12
642,63.9,0.0,4.54,55.25,101.39,0.0,0.0,156.64,9.64,3401.3,2.78,3.87,133.05,236.23,29.28,51.98,52,74.44,0.74,51.26,75.52
643,63.8,-0.1,4.56,55.25,101.07,-27.71,0.0,128.61,7.88,3395.98,2.28,3.17,133.76,237.21,29.32,51.99,52,61.03,0.61,51.39,61.75
644,63.2,-0.29,4.58,55.25,99.18,-83.12,0.0,71.3,4.27,3364.04,1.25,2.02,134.25,237.93,29.31,51.95,52,38.94,0.39,51.61,39.23
